movielens_title_id,imdb_title_id,title,year,duration,description,num_ratings,ave_rating
7019,tt0093793,Project X,1987,108,"An Air Force pilot joins a top secret military experiment involving chimps, but begins to suspect there might be something more to the mysterious ""Project X"".",2,2.75
7026,tt0094072,Summer School,1987,97,"Freddy the gym teacher has to teach remedial English in summer (high) school, if he wants tenure. As he can only teach gym and his students want fun, emphasis is on ""field trips"" - until he's fired unless all his students pass the test.",4,2.375
7027,tt0090022,Silverado,1985,133,A misfit bunch of friends come together to right the injustices which exist in a small town.,5,3.2
7028,tt0100449,Quick Change,1990,89,"Three thieves successfully rob a New York City bank, but making the escape from the city proves to be almost impossible.",7,3.5714285714285716
7030,tt0105211,Radio Flyer,1992,114,A father recounts a dark period of his childhood when he and his little brother lived in the suburbs.,2,2.75
7032,tt0100485,Revenge,1990,124,"A retired US Navy pilot comes to Mexico, where he falls in love with the wife of a powerful businessman. The consequences will be cruel and unforeseen.",1,4.0
7036,tt0090142,Teen Wolf,1985,91,An ordinary high school student discovers that his family has an unusual pedigree when he finds himself turning into a werewolf.,7,3.142857142857143
7038,tt0210358,Things You Can Tell Just by Looking at Her,2000,109,Five California women struggle with personal problems as their own paths unwind in ways unexpected.,1,4.0
7040,tt0090180,To Live and Die in L.A.,1985,116,A fearless Secret Service agent will stop at nothing to bring down the counterfeiter who killed his partner.,1,2.5
7041,tt0111477,Trapped in Paradise,1994,111,Residents of a friendly Pennsylvania town foil three brothers' plan to rob a bank on Christmas Eve.,1,2.5
7044,tt0100935,Wild at Heart,1990,125,Young lovers Sailor and Lula run from the variety of weirdos that Lula's mom has hired to kill Sailor.,5,3.8
7047,tt0090350,Year of the Dragon,1985,134,A police detective cracks down on organized crime in Chinatown after the murders of Triad and Mafia leaders.,1,2.5
7048,tt0119807,Nothing to Lose,1997,98,"Nick's wife's in bed with his boss. He later gets a gun to his head by a carjacker but steps on the gas pedal. They end up friends after adventures together - holdups, burglary, reckless driving, revenge etc. Twists follow.",4,3.375
7049,tt0024025,Flying Down to Rio,1933,89,An aviator and band leader who is always getting his group fired for his flirtatious behavior with the female guests soon finds himself falling for an engaged woman.,1,3.0
7050,tt0027630,Follow the Fleet,1936,110,A Navy sailor tries to rekindle a romance with the woman he loves while on liberty in San Francisco.,2,3.75
7052,tt0027948,Mary of Scotland,1936,123,The recently widowed Mary Stuart returns to Scotland to reclaim her throne but is opposed by her half-brother and her own Scottish lords.,1,3.0
7053,tt0026942,Roberta,1935,106,"In Paris, a man clueless about fashion suddenly inherits his aunt's dress shop, while his bandleader friend reunites with his old flame.",1,4.0
7054,tt0041594,Little Women,1949,122,A group of sisters experience life's difficulties and its pleasures while growing up in nineteenth-century America.,2,3.5
7055,tt0028333,Swing Time,1936,103,"A performer and gambler travels to New York City to raise the $25,000 he needs to marry his fiancée, only to become entangled with a beautiful aspiring dancer.",1,4.0
7058,tt0039566,Life with Father,1947,118,"A financier from New York City rules his numerous family, consisting of his wife and his four sons, with the meticulousness of a bookkeeper.",1,3.5
7059,tt0037120,National Velvet,1944,123,A jaded former jockey helps a young girl prepare a wild but gifted horse for England's Grand National Sweepstakes.,2,3.75
7060,tt0070239,Jesus Christ Superstar,1973,106,"Film version of the musical stage play, presenting the last few weeks of Christ's life told in an anachronistic manner.",3,4.0
7061,tt0031210,Dark Victory,1939,104,"A young socialite is diagnosed with an inoperable brain tumor, and must decide whether or not she'll meet her final days with dignity.",1,4.0
7062,tt0055798,Birdman of Alcatraz,1962,147,A surly convicted murderer held in permanent isolation redeems himself when he becomes a renowned bird expert.,1,4.0
7070,tt0040724,Red River,1948,133,"Dunson leads a cattle drive, the culmination of over 14 years of work, to its destination in Missouri. But his tyrannical behavior along the way causes a mutiny, led by his adopted son.",1,4.0
7072,tt0031971,Stagecoach,1939,96,A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo and learn something about each other in the process.,3,3.5
7076,tt0062765,Bullitt,1968,114,"An all guts, no glory San Francisco cop becomes determined to find the underworld kingpin that killed the witness in his protection.",8,3.875
7078,tt0030287,Jezebel,1938,104,"In 1850s Louisiana, a free-spirited Southern belle loses her fiancé due to her stubborn vanity and pride, and vows to win him back.",3,3.8333333333333335
7080,tt0024034,42nd Street,1933,89,"A director puts on what may be his last Broadway show and, at the last moment, a naive newcomer has to replace the star.",3,4.0
7082,tt0056575,That Touch of Mink,1962,99,"A rich businessman and a young woman are attracted to each other, but he only wants an affair while she wants to save herself for marriage.",2,3.75
7083,tt0090110,Sweet Dreams,1985,115,"The story of Patsy Cline, the velvet-voiced country music singer who died in a tragic plane crash at the height of her fame.",1,3.0
7084,tt0069097,"Play It Again, Sam",1972,85,A neurotic film critic obsessed with the movie,4,3.75
7085,tt0058571,Send Me No Flowers,1964,100,A hypochondriac believes he is dying and makes plans for his wife which she discovers and misunderstands.,2,3.25
7086,tt0030637,Pygmalion,1938,96,A phonetics and diction expert makes a bet that he can teach a cockney flower girl to speak proper English and pass as a lady in high society.,1,3.5
7089,tt0071129,Amarcord,1973,123,A series of comedic and nostalgic vignettes set in a 1930s Italian coastal town.,2,4.0
7091,tt0023027,Horse Feathers,1932,68,"Quincy Adams Wagstaff, the new president of Huxley University, accidentally hires bumblers Baravelli and Pinky to help his school win the big football game against the rival Darwin University.",2,4.0
7092,tt0026071,Anna Karenina,1935,95,"The married Anna Karenina falls in love with Count Vronsky despite her husband's refusal to grant a divorce, and both must contend with the social repercussions.",2,3.5
7101,tt0101745,Doc Hollywood,1991,104,A young doctor on his way across the country to a job interview crashes his car in a small town and is sentenced to work for several days at the town hospital.,6,3.0
7102,tt0092925,Dragnet,1987,106,"The equally-straight-laced and ""by the book"" nephew of Joe Friday must work with his more laid-back partner to solve a mystery.",4,2.5
7103,tt0100087,Madhouse,1990,90,The luxurious villa of yuppie couple Mark and Jessie Bannister is overrun by loads of uninvited guests who turn the house upside-down and nearly destroy it.,1,3.5
7104,tt0078723,1941,1979,118,Hysterical Californians prepare for a Japanese invasion in the days after Pearl Harbor.,3,2.6666666666666665
7107,tt0077578,Foul Play,1978,116,"A shy San Francisco librarian and a bumbling cop fall in love as they solve a crime involving albinos, dwarves, and the Catholic Church.",2,2.75
7117,tt0107387,Leprechaun,1993,92,"An evil, sadistic Leprechaun goes on a killing rampage in search of his beloved pot of gold.",5,2.3
7121,tt0041090,Adam's Rib,1949,101,Domestic and professional tensions mount when a husband and wife work as opposing lawyers in a case involving a woman who shot her husband.,4,4.75
7123,tt0102511,Naked Lunch,1991,115,"After developing an addiction to the substance he uses to kill bugs, an exterminator accidentally kills his wife, and becomes involved in a secret government plot being orchestrated by giant bugs in a port town in North Africa.",9,3.4444444444444446
7125,tt0156096,Spring Forward,1999,110,An ex convict befriends an elderly coworker as they both try to find meaning in life and forgiveness for their past.,1,2.0
7127,tt0102818,Run,1991,91,"When a law student accidentally kills the son of a mob boss in a fight, he finds himself relentlessly pursued by the mob and the police.",1,3.5
7139,tt0298845,In America,2002,105,A family of Irish immigrants adjust to life on the mean streets of Hell's Kitchen while also grieving the death of a child.,7,3.857142857142857
7142,tt0322589,Honey,2003,94,"Honey is a sexy, tough music video choreographer who shakes up her life after her mentor gives her an ultimatum: sleep with him or be blacklisted within their industry.",3,3.0
7147,tt0319061,Big Fish,2003,125,A frustrated son tries to determine the fact from fiction in his dying father's life.,69,3.8333333333333335
7149,tt0337741,Something's Gotta Give,2003,128,A swinger on the cusp of being a senior citizen with a taste for young women falls in love with an accomplished woman closer to his age.,17,3.6470588235294117
7150,tt0338466,Stuck on You,2003,118,Conjoined twins from Martha's Vineyard move to Los Angeles so that one of them can pursue an acting career.,10,2.8
7151,tt0335119,Girl with a Pearl Earring,2003,100,A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works.,12,3.375
7154,tt0304415,Mona Lisa Smile,2003,117,A free-thinking art professor teaches conservative 1950s Wellesley girls to question their traditional social roles.,10,2.8
7155,tt0337909,Calendar Girls,2003,108,A Women's Institute chapter's fundraising effort for a local hospital by posing nude for a calendar becomes a media sensation.,8,2.625
7158,tt0315983,House of Sand and Fog,2003,126,An abandoned wife is evicted from her house and starts a tragic conflict with her house's new owners.,9,3.7777777777777777
7160,tt0340855,Monster,2003,109,Based on the life of,17,3.5294117647058822
7161,tt0349205,Cheaper by the Dozen,2003,98,"With his wife doing a book tour, a father of twelve must handle a new job and his unstable brood.",8,1.9375
7162,tt0159365,Cold Mountain,2003,154,"In the waning days of the American Civil War, a wounded soldier embarks on a perilous journey back home to Cold Mountain, North Carolina to reunite with his sweetheart.",12,3.2916666666666665
7163,tt0338337,Paycheck,2003,119,"What seemed like a breezy idea for an engineer to net him millions of dollars, leaves him on the run for his life and piecing together why he's being chased.",17,2.911764705882353
7164,tt0316396,Peter Pan,2003,113,"The Darling family children receive a visit from Peter Pan, who takes them to Never Never Land where an ongoing war with the evil Pirate Captain Hook is taking place.",6,3.0833333333333335
7167,tt0304229,Japanese Story,2003,110,"Against the background of an Australian desert, Sandy, a geologist, and Hiromitsu, a Japanese businessman, play out a story of human inconsequence in the face of the blistering universe. ...",1,3.0
7169,tt0360139,Chasing Liberty,2004,101,Anna wants to be like other girls her age (18): date a guy etc. but she's the US president's daughter and always guarded. In Prague he breaks his promise of only 2 agents following her to a concert and she runs away with Ben to see Europe.,8,3.9375
7173,tt0343135,Along Came Polly,2004,90,A buttoned-up newlywed finds his strictly organized life descend into chaos when he falls in love with an old classmate.,24,3.0416666666666665
7175,tt0329691,Torque,2004,84,A biker returns from Thailand to set things straight with his girlfriend. One gang leader wants him for delivery of 2 motorbikes filled with crystal meth and another gang leader wants him for murdering his brother.,2,2.25
7177,tt0368913,Osama,2003,83,"After the rise of the Taliban in Afghanistan and the restriction of women in public life, a pre-teen girl is forced to masquerade as a boy in order to find work to support her mother and grandmother.",1,3.5
7179,tt0104181,Wuthering Heights,1992,105,A man becomes obsessed with vengeance when his soul mate marries another man.,1,2.5
7181,tt0059712,Ship of Fools,1965,149,A varied group of passengers boarding a ship bound for pre-WWII Germany represents a microcosm of early 1930s society.,1,3.5
7191,tt0103827,Blame It on the Bellboy,1992,78,"Several strangers converge on a hotel in Venice, Italy, where a bellboy's bad English sets them up to clash against each other in a hilarious case of mistaken identity.",1,2.0
7192,tt0107750,Only the Strong,1993,99,"Ex-Special Forces soldier Louis Stevens returns to Miami to find his former high school overrun by drugs and violence. A master of the Brazilian martial art, capoeira, Stevens pledges to ...",2,3.0
7202,tt0222812,Beyond Re-Animator,2003,96,"After 13 years in prison, the mad scientist from",1,3.0
7208,tt0033553,Dr. Jekyll and Mr. Hyde,1941,113,Dr. Jekyll allows his dark side to run wild when he drinks a potion that turns him into the evil Mr. Hyde.,2,3.75
7211,tt0043915,People Will Talk,1951,110,"Dr. Noah Praetorius falls in love with Debra, a student who finds out that she is pregnant by her old boyfriend.",1,3.5
7215,tt0037382,To Have and Have Not,1944,100,"During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer.",4,3.5
7216,tt0033717,High Sierra,1941,100,"After being released from prison, notorious thief Roy Earle is hired by his old boss to help a group of inexperienced criminals plan and carry out the robbery of a California resort.",3,4.166666666666667
7217,tt0039302,Dark Passage,1947,106,A man convicted of murdering his wife escapes from prison and works with a woman to try and prove his innocence.,1,4.0
7219,tt0033149,They Drive by Night,1940,95,"When one of two truck-driving brothers loses an arm, they both join a transport company where later, the other is falsely charged as an accessory in the murder of the owner.",1,4.0
7228,tt0104009,Cool World,1992,102,A comic strip femme fatale seeks to seduce her cartoonist creator in order to cross over into the real world.,4,2.5
7243,tt0006864,Intolerance: Love's Struggle Throughout the Ages,1916,163,"The story of a poor young woman, separated by prejudice from her husband and baby, is interwoven with tales of intolerance from throughout history.",1,3.5
7245,tt0054393,Tormented,1960,75,"A man lets a former flame fall to her death rather than let her interfere with his new relationship, but her ghost returns to disrupt his impending nuptials.",1,1.0
7247,tt0062803,Chitty Chitty Bang Bang,1968,144,"A down-on-his-luck inventor turns a broken-down Grand Prix car into a fancy vehicle for his children, and then they go off on a magical fantasy adventure to save their grandfather in a far-off land.",11,3.4545454545454546
7251,tt0105810,Where the Day Takes You,1992,105,"A group of teen-age runaways try to survive in the streets of Los Angeles. Drugs, prostitution, violence and bureaucratic indifference all pose threats to the kids, who nevertheless prefer ...",1,4.0
7254,tt0289879,The Butterfly Effect,2004,113,"Evan Treborn suffers blackouts during significant events of his life. As he grows up, he finds a way to remember these lost memories and a supernatural way to alter his life by reading his journal.",46,3.630434782608696
7255,tt0335559,Win a Date with Tad Hamilton!,2004,96,"A small-town girl wins a date with a male celebrity through a contest. When the date goes better than expected, a love triangle forms between the girl, the male celebrity, and the girl's best friend.",8,2.8125
7259,tt0365957,You Got Served,2004,95,"In order to achieve their dream of opening a recording studio, two friends (Omarion, Houston) must first win their city's dance contest -- a fierce competition that pits them against a group of tough street dancers.",4,2.125
7260,tt0345551,Latter Days,2003,107,"A promiscuous gay party animal falls for a young Mormon missionary, leading to crisis, cliché, and catastrophe.",1,3.5
7261,tt0337579,Barbershop 2: Back in Business,2004,106,"The owner of an historic South Side Chicago barbershop is pressured to sell out to a land developer, but must face the impact this would have on his close-knit community.",3,2.1666666666666665
7262,tt0337917,Catch That Kid,2004,91,"A girl and her two friends raid a bank, looking for the money needed for financing the cure of her dying father.",1,2.0
7263,tt0349825,Miracle,2004,135,"The true story of Herb Brooks, the player-turned-coach who led the 1980 U.S. Olympic hockey team to victory over the seemingly invincible Soviet squad.",10,3.35
7285,tt0328538,Thirteen,2003,100,"A thirteen-year-old girl's relationship with her mother is put to the test as she discovers drugs, sex, and petty crime in the company of her cool but troubled best friend.",9,3.611111111111111
7292,tt0086955,Best Defense,1984,94,"A military weapons engineer struggles to do his job responsibly, while a hapless tank commander has to live with the consequences in combat years later.",1,2.5
7293,tt0343660,50 First Dates,2004,99,Henry Roth is a man afraid of commitment until he meets the beautiful Lucy. They hit it off and Henry think he's finally found the girl of his dreams until discovering she has short-term memory loss and forgets him the next day.,47,3.5531914893617023
7294,tt0361925,Welcome to Mooseport,2004,110,"A US president who has retired after two terms in office returns to his hometown of Mooseport, Maine and decides to run for Mayor against another local candidate.",4,3.25
7303,tt0052738,The Diary of Anne Frank,1959,180,"During World War II, a teenage Jewish girl named Anne Frank and her family are forced into hiding in the Nazi-occupied Netherlands.",4,4.0
7305,tt0090738,Black Widow,1987,102,A federal investigator tracks down a gold-digging woman who moves from husband to husband to kill them and collect the inheritance.,2,2.5
7308,tt0089421,King Solomon's Mines,1985,100,Fortune hunter Allan Quatermain teams up with a resourceful woman to help her find her missing father lost in the wilds of 1900s Africa while being pursued by hostile tribes and a rival German explorer.,1,2.5
7310,tt0091828,Raw Deal,1986,106,A former FBI agent turned small-town sheriff agrees to help the FBI chief infiltrate the Chicago mafia when the FBI chief's son is killed by them.,3,3.3333333333333335
7311,tt0031385,"Goodbye, Mr. Chips",1939,114,An aged teacher and former headmaster of a boarding school recalls his career and his personal life over the decades.,3,3.6666666666666665
7315,tt0312329,Against the Ropes,2004,110,"A fictional story inspired by North America's most famous female boxing promoter, Jackie Kallen. Her struggle to survive and succeed in a male dominated sport.",2,2.0
7316,tt0361467,Confessions of a Teenage Drama Queen,2004,89,"A teenage girl is convinced that her home city revolves around her until her family packs up and moves to the suburbs, where she finds herself competing for attention.",4,2.375
7317,tt0356150,EuroTrip,2004,92,"Dumped by his girlfriend, a high school grad decides to embark on an overseas adventure in Europe with his friends.",15,3.1333333333333333
7319,tt0331953,Club Dread,2004,104,When a serial killer interrupts the fun at the swanky Coconut Pete's Coconut Beach Resort--a hedonistic island paradise for swingers--it's up to the club's staff to stop the violence...or at least hide it.,6,2.0833333333333335
7320,tt0338096,Dirty Dancing: Havana Nights,2004,86,"High school senior Katey moves to Havana in November 1958, when her dad gets a promotion at Ford. She meets a local waiter, who introduces her to sensual Cuban music/dance. They enter a big dance contest for the prize when he gets fired.",5,3.4
7321,tt0315297,Twisted,2004,97,"Jessica, whose father killed her mother and committed suicide, is a police officer. While investigating a murder, she finds herself in the center of her own investigation, when her former lovers start being murdered.",2,2.75
7324,tt0317648,Hidalgo,2004,136,"In 1890, a down-and-out cowboy and his horse travel to Arabia to compete in a deadly cross desert horse race.",11,3.3181818181818183
7325,tt0335438,Starsky & Hutch,2004,101,"Two streetwise cops bust criminals in their red and white Ford Gran Torino, with the help of a police snitch called ""Huggy Bear"".",21,3.2857142857142856
7327,tt0060827,Persona,1966,85,A nurse is put in charge of a mute actress and finds that their personae are melding together.,6,3.75
7335,tt0046187,Pickup on South Street,1953,80,A pickpocket unwittingly lifts a message destined for enemy agents and becomes a target for a Communist spy ring.,1,4.0
7340,tt0089393,Just One of the Guys,1985,100,"Terry feels discriminated against when the summer jobs at Sun Tribune go to 2 guys. She decides to do something about it. She dresses like a guy and gets a haircut. Will students at the other high school notice? Girls notice ""him"".",4,2.75
7345,tt0358349,Agent Cody Banks 2: Destination London,2004,100,"With all-new gadgets, high-flying action, exciting chases and a wisecracking new handler, Derek (Anthony Anderson), Cody has to retrieve the device before the world's leaders fall under the evil control of a diabolical villain.",1,4.0
7347,tt0363988,Secret Window,2004,96,A successful writer in the midst of a painful divorce is stalked at his remote lake house by a would-be scribe who accuses him of plagiarism.,15,3.3
7348,tt0360009,Spartan,2004,106,The investigation into a kidnapping of the daughter of a high-ranking US government official.,3,3.5
7352,tt0329767,Wilbur Wants to Kill Himself,2002,111,"The chronically suicidal Wilbur and his good-hearted big brother Harbour are in their thirties, when their father dies, leaving them with nothing but a worn down second-hand bookshop in Glasgow.",2,4.0
7354,tt0107473,Mad Dog and Glory,1993,97,"When shy, soft-spoken Chicago detective Wayne ""Mad Dog"" Dobie inadvertently saves the life of local gangster Frank Milo, he's the reluctant recipient of an unusual one week ""thank you"" gift - a beautiful bartender named Glory.",3,3.3333333333333335
7357,tt0050839,Peyton Place,1957,157,A peaceful New England town hides secrets and scandals.,1,3.5
7360,tt0363547,Dawn of the Dead,2004,101,"A nurse, a policeman, a young married couple, a salesman and other survivors of a worldwide plague that is producing aggressive, flesh-eating zombies, take refuge in a mega Midwestern shopping mall.",16,3.90625
7361,tt0338013,Eternal Sunshine of the Spotless Mind,2004,108,"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories.",131,4.1603053435114505
7362,tt0364045,Taking Lives,2004,103,An FBI profiler is called in by French Canadian police to catch a serial killer who takes on the identity of each new victim.,4,3.25
7364,tt0332658,Intermission,2003,105,"A variety of losers in Dublin have harrowingly farcical intersecting stories of love, greed and violence.",1,4.0
7366,tt0300051,Jersey Girl,2004,102,A widower must look after his precocious daughter and rebuild his life and career after he's sidelined by an unexpected tragedy and a personal blowup.,8,2.9375
7368,tt0354766,Never Die Alone,2004,88,A drug kingpin's return home touches off a turf war.,1,3.5
7369,tt0331632,Scooby-Doo 2: Monsters Unleashed,2004,93,"The Mystery Inc. gang must save Coolsville from an attack of past unmasked monsters brought to life by an evil masked figure trying to ""unmask"" the gang.",4,2.25
7371,tt0276919,Dogville,2003,135,"A woman on the run from the mob is reluctantly accepted in a small Colorado community in exchange for labor, but when a search visits the town she finds out that their support has a price.",20,4.025
7372,tt0277941,Ned Kelly,2003,110,An innocent man becomes one of the most wanted criminals the world has ever known.,1,3.0
7373,tt0167190,Hellboy,2004,122,"A demon, raised from infancy after being conjured by and rescued from the Nazis, grows up to become a defender against the forces of darkness.",41,3.3780487804878048
7376,tt0351977,Walking Tall,2004,86,"A former U.S. soldier returns to his hometown to find it overrun by crime and corruption, which prompts him to clean house.",6,3.0
7379,tt0318974,The Alamo,2004,137,"Based on the 1836 standoff between a group of Texan and Tejano men, led by Davy Crockett and Jim Bowie, and Mexican dictator Santa Anna's forces at the Alamo in San Antonio Texas.",6,3.5
7380,tt0327679,Ella Enchanted,2004,96,"Ella is under a spell to be constantly obedient, a fact she must hide from her new stepfamily in order to protect the prince of the land, her friend for whom she's falling.",7,3.357142857142857
7387,tt0077402,Dawn of the Dead,1978,127,"Following an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia S.W.A.T. team members, a traffic reporter, and his television executive girlfriend seek refuge in a secluded shopping mall.",20,3.975
7390,tt0307351,Prey for Rock & Roll,2003,104,"Prey For Rock & Roll is the story of Jacki and her all-girl rock and roll band, Clam Dandy, who are trying to make it in the LA club scene of the late 1980s. After ten years of being ...",1,1.5
7395,tt0042327,Cheaper by the Dozen,1950,86,"""Cheaper By the Dozen"", based on the real-life story of the Gilbreth family, follows them from Providence, Rhode Island to Montclair, New Jersey, and details the amusing anecdotes found in ...",2,2.75
7411,tt0093582,Munchies,1987,83,"Simon Watterman, a space archaeologist, discovers the ""Munchies"" in a cave in Peru. Cecil Watterman, Simon's evil twin brother and snack food entrepreneur, kidnaps the creature. What Cecil ...",1,1.5
7414,tt0079219,Going in Style,1979,97,Three friends who are living on the dole decide to organize a bank robbery.,1,2.5
7419,tt0088680,After Hours,1985,97,An ordinary word processor has the worst night of his life after he agrees to visit a girl in Soho who he met that evening at a coffee shop.,7,3.7857142857142856
7438,tt0378194,Kill Bill: Vol. 2,2004,137,"The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd, and the treacherous, one-eyed Elle.",110,3.868181818181818
7444,tt0337563,13 Going on 30,2004,98,"A girl makes a wish on her thirteenth birthday, and wakes up the next day as a thirty-year-old woman.",21,3.1904761904761907
7445,tt0328107,Man on Fire,2004,146,"In Mexico City, a former CIA operative swears vengeance on those who committed an unspeakable act against the family he was hired to protect.",35,3.6285714285714286
7448,tt0326856,Envy,2004,99,A man becomes increasingly jealous of his friend's newfound success.,4,2.75
7449,tt0335121,Godsend,2004,102,"A couple agree to have their deceased son cloned, under the supervision of an enigmatic doctor, but bizarre things start to happen several years after his rebirth.",2,2.5
7450,tt0323033,Laws of Attraction,2004,90,"Amidst a sea of litigation, two New York City divorce lawyers find love.",4,2.75
7451,tt0377092,Mean Girls,2004,97,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",39,3.7564102564102564
7454,tt0338526,Van Helsing,2004,131,The notorious monster hunter is sent to Transylvania to stop Count Dracula who is using Dr. Frankenstein's research and a werewolf for some sinister purpose.,24,2.7083333333333335
7457,tt0349169,Breakin' All the Rules,2004,85,"Inspired by his fiancée (who dumped him), a man publishes a break-up hand-book for men, becoming a best-selling author in the process.",1,3.5
7458,tt0332452,Troy,2004,163,"An adaptation of Homer's great epic, the film follows the assault on Troy by the united Greek forces and chronicles the fates of the men involved.",48,3.4270833333333335
7459,tt0293007,Carandiru,2003,145,"Brazilian MD Drauzio Varella starts AIDS prevention in Brazil's largest prison, Carandiru, in São Paulo, where the population is nearly double its 4,000 maximum. Doc learns from experience ...",1,4.5
7460,tt0379217,Coffee and Cigarettes,2003,95,A series of vignettes that all have coffee and cigarettes in common.,6,3.5833333333333335
7479,tt0036515,Watch on the Rhine,1943,114,"A German-born engineer, his American wife and their children travel from Mexico to the United States to visit her family but their plans are complicated by a Romanian count.",1,4.0
7481,tt0089092,Enemy Mine,1985,108,"During a long space war, the lives of two wounded enemies become dependent on their ability to forgive and to trust.",4,4.0
7482,tt0070034,Enter the Dragon,1973,102,A martial artist agrees to spy on a reclusive crime lord using his invitation to a tournament there as cover.,13,4.038461538461538
7487,tt0099762,Henry & June,1990,136,"In 1931 Paris, Anais Nin meets Henry Miller and his wife June. Intrigued by them both, she begins expanding her sexual horizons with her husband Hugo as well as with Henry and others. June ...",1,4.0
7492,tt0077914,Martin,1977,95,"A young man, who believes himself to be a vampire, goes to live with his elderly and hostile cousin in a small Pennsylvania town where he tries to redeem his blood-craving urges.",1,4.0
7541,tt0214388,100 Girls,2000,94,"Matt spends the night with a girl in an elevator during power outage in a girls' college dorm. He never sees her. Waking up in the morning, panties are all that's left of her. How does he find her in a building with 100 girls?",4,3.25
7561,tt0098061,Paperhouse,1988,92,"A young girl lost in the loneliness and boredom of reality finds solace in an ill boy, whom she can visit in a surreal dream world that she drew in her school composition book.",1,3.5
7562,tt0118996,Dobermann,1997,103,"Dobermann is the world's most ruthless bank robber and with his gang rob bank after bank, now in Paris. What can the police do but to let the mad, morally bankrupt police commissioner loose on him?",1,2.5
7569,tt0062512,You Only Live Twice,1967,117,"Secret Agent James Bond and the Japanese Secret Service must find and stop the true culprit of a series of space hijackings, before war is provoked between Russia and the United States.",12,3.8333333333333335
7570,tt0086034,Octopussy,1983,131,"A fake Fabergé egg, and a fellow Agent's death, lead James Bond to uncover an international jewel-smuggling operation, headed by the mysterious Octopussy, being used to disguise a nuclear attack on N.A.T.O. forces.",8,3.3125
7573,tt0086006,Never Say Never Again,1983,134,"A S.P.E.C.T.R.E. Agent has stolen two American nuclear warheads, and James Bond must find their targets before they are detonated.",8,3.125
7584,tt0035567,Woman of the Year,1942,114,"Rival reporters Sam and Tess fall in love and get married, only to find their relationship strained when Sam comes to resent Tess' hectic lifestyle.",2,4.0
7614,tt0048445,Oklahoma!,1955,145,"In Oklahoma, several farmers, cowboys and a traveling salesman compete for the romantic favors of various local ladies.",2,4.5
7615,tt0089015,Desert Hearts,1985,91,A woman on the precipice of divorce becomes drawn to a ranchowner's daughter.,1,4.5
7616,tt0086984,Body Double,1984,114,A young actor's obsession with spying on a beautiful woman who lives nearby leads to a baffling series of events with drastic consequences.,1,2.5
7618,tt0103939,Chaplin,1992,143,A film about the troubled and controversial life of the master comedy filmmaker,2,3.5
7620,tt0102467,Monster in a Box,1992,87,"This is the story of Spalding Gray and his attempt to write a novel. It is a first person account about writing and living, and dealing with success while trying to be successful.",1,4.0
7624,tt0105327,School Ties,1992,106,"Set in the 1950s, a star-quarterback is given an opportunity to attend an elite preparatory school but must conceal the fact that he is Jewish.",6,2.75
7636,tt0105217,Raising Cain,1992,92,"The oncologist wife of a prominent child psychologist suspects her husband has an unhealthy scientific obsession with their child, unaware of what - or who - is really going on inside his head.",1,0.5
7647,tt0105017,Noises Off...,1992,101,"A travelling theater group find so much action going on behind-the-scenes, they almost ruin the performances.",2,3.75
7657,tt0275773,Versus,2000,119,There are 666 portals that connect this world to the other side. These are concealed from all human beings. Somewhere in Japan exists the 444th portal.... The forest of resurrection.,2,3.75
7701,tt0100050,Look Who's Talking Too,1990,81,"This time, a new baby is on the way, and it's a girl. Wrapped together with the standard conflict between mother and father, Mikey engages in a bit of sibling rivalry with his new sister.",7,1.7857142857142858
7705,tt0045012,Pat and Mike,1952,95,Pat is a women's sports sensation unless her fiancé is around. Her new shady manager Mike keeps them apart and develops feelings for her.,2,4.0
7706,tt0020640,Animal Crackers,1930,97,Mayhem and zaniness ensue when a valuable painting goes missing during a party in honor of famed African explorer Captain Spaulding.,4,4.125
7707,tt0102011,"He Said, She Said",1991,115,"TV viewers love seeing the two reporters with opposing views on the show ""He Said, She Said"". Womanizer Dan and Lorie fall for each other. Love?",1,2.0
7708,tt0061391,Bedazzled,1967,103,"A hapless loser sells his soul to the Devil in exchange for seven wishes, but has trouble winning over the girl of his dreams.",1,2.0
7713,tt0034587,Cat People,1942,73,An American man marries a Serbian immigrant who fears that she will turn into the cat person of her homeland's fables if they are intimate together.,1,4.0
7714,tt0061439,Camelot,1967,179,"The story of the marriage of England's King Arthur to Guinevere. The plot of illegitimate Mordred to gain the throne and Guinevere's growing attachment to Sir Lancelot, threaten to topple Arthur and destroy his ""round table"" of knights.",1,4.0
7727,tt0087951,Protocol,1984,96,The US needs to convince the visiting emir Khala'ad of Othar to allow an American military base in his strategic realm. Clueless nightclub waitress Sunny Ann Davis accidentally spots and ...,1,3.0
7730,tt0107529,Matinee,1993,99,A small-time film promoter releases a kitschy horror film during the Cuban Missile Crisis.,1,3.0
